"","bee_species","fam_hill_2","bee_genus","bee_family","eoo_size_m2","count_in_Dorey","diet_families_rareCount","diet_binary","log_area","log_diet","log_hill"
"398","Halictus scabiosae",1.24647828364592,"Halictus","Halictidae",10465687163977,14952,4.11294,"Generalist",29.979123132736,1.41413810124983,0.220322201965228
"399","Halictus subauratus",2.03858248520848,"Halictus","Halictidae",19195261076370,3242,10.810144,"Generalist",30.5856845455584,2.38048495256147,0.712254706136969
"400","Halictus tumulorum",2.93580455562399,"Halictus","Halictidae",48740774592342,26505,13.113593,"Generalist",31.517537056333,2.57364932582527,1.07698154028854
"401","Lasioglossum acuminatum",2.15456963138857,"Lasioglossum","Halictidae",3951266817271,940,9.711108,"Generalist",29.0050573566572,2.27327038495909,0.767590996599345
"402","Lasioglossum albipes",2.56204896239677,"Lasioglossum","Halictidae",11653643547744,16432,7.995485,"Generalist",30.0866399979232,2.07887700736032,0.940807314297695
"403","Lasioglossum albocinctum",1.51551884484808,"Lasioglossum","Halictidae",1834453171652,161,6.611377,"Generalist",28.2377675539248,1.88879195289402,0.415757852178153
"404","Lasioglossum anomalum",1.96055986054961,"Lasioglossum","Halictidae",4445842003872,609,5.999989,"Generalist",29.1229903941482,1.79175763589304,0.673230075591749
"405","Lasioglossum bimaculatum",1.27983033477431,"Lasioglossum","Halictidae",581742574182,23,4.61322,"Generalist",27.0892938744268,1.52892609474566,0.246727518188298
"406","Lasioglossum brevicorne",1.01534391988839,"Lasioglossum","Halictidae",7929014715069,618,2.006831,"Generalist",29.7015498960714,0.696556860987223,0.0152273924298076
"407","Lasioglossum calceatum",2.32916349264957,"Lasioglossum","Halictidae",43079149959610,31796,14.296803,"Generalist",31.394060236351,2.66003594583759,0.845509187085697
"408","Lasioglossum cinctipes",1.96115027801423,"Lasioglossum","Halictidae",11528334886551,1259,8.245676,"Generalist",30.0758290240434,2.10968894173493,0.67353117763561
"409","Lasioglossum clypeare",1,"Lasioglossum","Halictidae",3716278923787,86,1,"Specialist",28.9437439942858,0,4.44089209850063e-16
"410","Lasioglossum convexiusculum",1,"Lasioglossum","Halictidae",3321593046895,131,1,"Specialist",28.8314656171758,0,4.44089209850063e-16
"411","Lasioglossum coriaceum",2.1895371288475,"Lasioglossum","Halictidae",10164600318019,4670,8.277221,"Generalist",29.9499322428083,2.11350728404216,0.783690164798796
"412","Lasioglossum corvinum",1.01409386794199,"Lasioglossum","Halictidae",1655069803473,14,1.833333,"Generalist",28.1348643011932,0.606135621752117,0.0139954728193796
"413","Lasioglossum costulatum",1.10887246444111,"Lasioglossum","Halictidae",10531940881623,576,2.848182,"Generalist",29.9854337443322,1.04668089600231,0.103343701251206
"414","Lasioglossum cressonii",2.51094498571022,"Lasioglossum","Halictidae",14987256259695,7897,13.038219,"Generalist",30.3382213732439,2.56788496741604,0.920659170620508
"415","Lasioglossum cupromicans",2.82671009785179,"Lasioglossum","Halictidae",2336281543479,1299,16.688067,"Generalist",28.4795816973817,2.81469391311134,1.03911352582372
"416","Lasioglossum euboeense",1.88315534737091,"Lasioglossum","Halictidae",2098078339540,112,8.654125,"Generalist",28.3720429653104,2.15803608588604,0.632948746203527
"417","Lasioglossum foxii",1.80207941135934,"Lasioglossum","Halictidae",13693349603821,1209,3.714286,"Generalist",30.2479314005251,1.31218646588924,0.588941226672061
"418","Lasioglossum fulvicorne",2.20650282121923,"Lasioglossum","Halictidae",22056919201700,13225,8.195766,"Generalist",30.7246474645932,2.10361767945663,0.791408828321359
"419","Lasioglossum glabriusculum",2.73575925869572,"Lasioglossum","Halictidae",4325027887237,2103,9.9748,"Generalist",29.0954397042077,2.30006191244961,1.00640900564614
"420","Lasioglossum hitchensi",2.71606321068998,"Lasioglossum","Halictidae",5904802787786,7152,11.382839,"Generalist",29.4067871675241,2.43210687034426,0.999183482875545
"421","Lasioglossum imitatum",2.67552533487853,"Lasioglossum","Halictidae",11846887516709,9535,9.6741,"Generalist",30.1030862921915,2.2694522113331,0.984145747937073
"422","Lasioglossum intermedium",2.2083265999748,"Lasioglossum","Halictidae",3716717157008,257,6.997842,"Generalist",28.9438619099195,1.94560181581122,0.792235034131511
"423","Lasioglossum interruptum",2.37724857313716,"Lasioglossum","Halictidae",5866217492685,1148,10.761867,"Generalist",29.4002311626265,2.37600905269315,0.86594375722151
"424","Lasioglossum laevigatum",2.64491822952349,"Lasioglossum","Halictidae",6613659786533,2872,12.433152,"Generalist",29.5201582907819,2.5203664534249,0.97264014971839
"425","Lasioglossum laevissimum",2.46681745630043,"Lasioglossum","Halictidae",16300220281539,1684,7.99972,"Generalist",30.4221997378548,2.07940654106732,0.902928840606204
"426","Lasioglossum laticeps",2.94194183866448,"Lasioglossum","Halictidae",11025648636431,13131,15.158611,"Generalist",30.0312453687672,2.71856875332532,1.07906985266516
"427","Lasioglossum lativentre",1.24079990683644,"Lasioglossum","Halictidae",10581644098091,2824,4.689348,"Generalist",29.9901419270809,1.54529355360436,0.215756257796724
"428","Lasioglossum leucopus",1.90700308389992,"Lasioglossum","Halictidae",16310542495205,16272,6.652891,"Generalist",30.4228327935169,1.89505149703919,0.645532943764284
"429","Lasioglossum leucozonium",1.1765136012681,"Lasioglossum","Halictidae",66993942601768,17030,5.087538,"Generalist",31.8356233223035,1.62679402002829,0.162555489907321
"430","Lasioglossum lineatulum",2.5525980447858,"Lasioglossum","Halictidae",9461253862633,1731,11.752153,"Generalist",29.8782260338279,2.46403645784741,0.937111681596481
"431","Lasioglossum macoupinense",1.19374967351063,"Lasioglossum","Halictidae",9168945674280,450,5.752271,"Generalist",29.8468434200447,1.7495947333562,0.177099339313817
"432","Lasioglossum malachurum",1.46934869593811,"Lasioglossum","Halictidae",17643848147288,11314,10.512934,"Generalist",30.5014082916554,2.35260630863239,0.384819238621113
"433","Lasioglossum mediterraneum",2.89637879214443,"Lasioglossum","Halictidae",975965057501,23,14.931701,"Generalist",27.6066926209778,2.70348653674256,1.06346126436252
"434","Lasioglossum monstrificum",2.26616803298794,"Lasioglossum","Halictidae",3339175159252,415,8,"Generalist",28.8367449341101,2.07944154167984,0.818090313867107
"435","Lasioglossum morio",2.70753420865574,"Lasioglossum","Halictidae",21494792331827,30501,16.763503,"Generalist",30.6988318045985,2.81920408276102,0.996038334589087
"436","Lasioglossum nigripes",1.26422824155963,"Lasioglossum","Halictidae",6282388160591,1470,4.517947,"Generalist",29.4687713044693,1.50805768712264,0.234461850277845
"437","Lasioglossum pallens",1.05901639327932,"Lasioglossum","Halictidae",2296807170466,385,3.279991,"Generalist",28.4625410876859,1.18784067848985,0.0573405464610428
"438","Lasioglossum paradmirandum",2.56066312972156,"Lasioglossum","Halictidae",3352169865872,348,9.890367,"Generalist",28.8406289732405,2.29156125313622,0.940266259995171
"439","Lasioglossum paraforbesii",2.29199798924452,"Lasioglossum","Halictidae",9306992451688,645,7.995977,"Generalist",29.8617871100958,2.0789385401958,0.829423921559143
"440","Lasioglossum parvulum",2.49891407852539,"Lasioglossum","Halictidae",5509256235199,2579,11.20786,"Generalist",29.3374507454448,2.41661531787889,0.915856268918948
"441","Lasioglossum pauperatum",2.33932900973867,"Lasioglossum","Halictidae",3670188195685,129,8.900153,"Generalist",28.9312640561585,2.18606846760157,0.849864140274619
"442","Lasioglossum pauxillum",1.83947476508217,"Lasioglossum","Halictidae",11252892930055,13733,9.426275,"Generalist",30.05164636086,2.24350100269935,0.609480077111526
"443","Lasioglossum pectorale",2.22747727143319,"Lasioglossum","Halictidae",9093213167850,4048,10.141116,"Generalist",29.8385494454691,2.31659805127857,0.800869676689305
"444","Lasioglossum perpunctatum",2.15541859426491,"Lasioglossum","Halictidae",9617640002194,497,6.5,"Generalist",29.8946200284925,1.87180217690159,0.767984947971308
"445","Lasioglossum pilosum",2.62457156237101,"Lasioglossum","Halictidae",12600084540071,12431,12.677564,"Generalist",30.1647246393929,2.53983381698824,0.964917668387823
"446","Lasioglossum prasinum",1.96470553439217,"Lasioglossum","Halictidae",3873196161410,346,4.671139,"Generalist",28.9851011636191,1.54140293915899,0.675342378820639
"447","Lasioglossum punctatissimum",2.28169274923075,"Lasioglossum","Halictidae",11090460528137,4525,5.900901,"Generalist",30.0371064428612,1.77510505111681,0.824917601371792
"448","Lasioglossum puncticolle",1.04921021004569,"Lasioglossum","Halictidae",5926560766013,530,2.763836,"Generalist",29.4104651886848,1.01661956984696,0.0480377002305654
"449","Lasioglossum quebecense",2.69088843581381,"Lasioglossum","Halictidae",30832831554514,2591,8.997674,"Generalist",31.0596011977387,2.19696609948925,0.989871412622182
"450","Lasioglossum tricinctum",2.50384739430526,"Lasioglossum","Halictidae",3209672628319,914,10.995083,"Generalist",28.7971900629223,2.39744817286409,0.917828506614375
"451","Lasioglossum versans",2.59337219695579,"Lasioglossum","Halictidae",15323484606200,1513,8.769231,"Generalist",30.3604077090899,2.17124911724875,0.952959035382571
"452","Lasioglossum versatum",2.571866476695,"Lasioglossum","Halictidae",8073335906118,11759,12.559941,"Generalist",29.7195878840622,2.53051246357679,0.944631890834548
"453","Lasioglossum villosulum",1.00916084656795,"Lasioglossum","Halictidae",55213766213178,11330,1.521542,"Generalist",31.6422334260395,0.41972429431172,0.00911914052795034
"454","Lasioglossum xanthopus",2.23669003176268,"Lasioglossum","Halictidae",17507162120681,1146,7.49872,"Generalist",30.4936311771712,2.01473233931039,0.804997108652579
"455","Lasioglossum zonulum",2.24526491885522,"Lasioglossum","Halictidae",35242655683090,11750,9.817409,"Generalist",31.1932782740632,2.28415723826486,0.808823518176719
"456","Lipotriches cinerascens",1,"Lipotriches","Halictidae",1139402576368,25,1,"Specialist",27.7615251851522,0,0
"457","Lipotriches cribrosa",1,"Lipotriches","Halictidae",1435335829069,36,1,"Specialist",27.9924199649858,0,0
"458","Lipotriches hylaeoides",1,"Lipotriches","Halictidae",7370040965998,64,1,"Specialist",29.6284443805944,0,0
"459","Lipotriches tanganyicensis",1,"Lipotriches","Halictidae",83653528935,9,1,"Specialist",25.1499494503991,0,0
"460","Meganomia binghami",1.68234277297328,"Meganomia","Melittidae",1628504260372,141,4.96546,"Generalist",28.1186830777919,1.6025059417453,0.520187329714466
"461","Patellapis communis",1.0223874393457,"Patellapis","Halictidae",103924536640,87,3.699109,"Generalist",25.3669308634752,1.30809197983979,0.0221405191056744
"462","Rophites algirus",1,"Rophites","Halictidae",6802895099268,369,1,"Specialist",29.5483693873972,0,4.44089209850063e-16
"463","Rophites quinquespinosus",1,"Rophites","Halictidae",10948119106266,163,1,"Specialist",30.0241887863194,0,4.44089209850063e-16
"464","Systropha curvicornis",1,"Systropha","Halictidae",4829630114878,222,1,"Specialist",29.20579099989,0,0
"465","Systropha planidens",1,"Systropha","Halictidae",12428883403597,129,1,"Specialist",30.1510441866516,0,0
"466","Afranthidium carduele",1,"Afranthidium","Megachilidae",762629279820,7,1,"Specialist",27.3600378783614,0,0
"467","Anthidiellum breviusculum",1.10033265076434,"Anthidiellum","Megachilidae",757292122765,10,4.419379,"Generalist",27.3530149112757,1.48599918848132,0.0956125438734624
"468","Anthidiellum strigatum",1.46409139153715,"Anthidiellum","Megachilidae",27657627164697,3320,10.82089,"Generalist",30.9509226526826,2.38147852511875,0.381234839504055
"469","Anthidium anguliventre",1.00208252013537,"Anthidium","Megachilidae",3559547.75,14,2.251256,"Generalist",15.0851440582415,0.811488282690485,0.00208035469617446
"470","Anthidium cingulatum",1.88650057752575,"Anthidium","Megachilidae",15523740712467,263,6.900983,"Generalist",30.3733916269295,1.93166386522433,0.634723566558278
"471","Anthidium dalmaticum",1.16529037711517,"Anthidium","Megachilidae",893935521.1,4,3.961587,"Generalist",20.6111442064875,1.37664470256028,0.152970306702493
"472","Anthidium diadema",1.05515393114091,"Anthidium","Megachilidae",3651758211573,40,2.855831,"Generalist",28.9262298693427,1.04936286905704,0.0536866625794416
"473","Anthidium echinatum",2.03859506938022,"Anthidium","Megachilidae",91961683311,16,5.999995,"Generalist",25.2446378414912,1.79175863589437,0.712260879118927
"474","Anthidium florentinum",1.79061843176216,"Anthidium","Megachilidae",41510662339040,2432,9.152594,"Generalist",31.3569714339982,2.21403733637743,0.582561052788394
"475","Anthidium loti",1.37033456395478,"Anthidium","Megachilidae",6106016273026,165,3.853292,"Generalist",29.4402956753255,1.34892784787499,0.315054917292556
"476","Anthidium manicatum",1.73782657520206,"Anthidium","Megachilidae",150868679995664,24930,4.794862,"Generalist",32.6474309054592,1.5675449279421,0.55263523774594
"477","Anthidium montanum",1.00609486311002,"Anthidium","Megachilidae",325248611939,225,1.285714,"Generalist",26.5078556866558,0.251314206058659,0.00607636455789831
"478","Anthidium oblongatum",2.00481096529039,"Anthidium","Megachilidae",32958942407000,6030,6.349038,"Generalist",31.1262837332888,1.84830330536492,0.695549774663062
"479","Anthidium punctatum",1.24048301233797,"Anthidium","Megachilidae",31732663686141,5478,5.764651,"Generalist",31.0883676665076,1.75174461416087,0.215500829850364
"480","Anthidium septemspinosum",2.03890888017904,"Anthidium","Megachilidae",41565126120126,554,7.320688,"Generalist",31.3582826171937,1.99070431262756,0.712414802108735
"481","Anthidium spiniventre",1,"Anthidium","Megachilidae",3236523462,10,1,"Specialist",21.8977655851125,0,0
"482","Anthidium taeniatum",1.45448136254758,"Anthidium","Megachilidae",3659650599221,55,5.415954,"Generalist",28.9283887940911,1.68934904222088,0.374649385222061
"483","Anthidium tesselatum",1,"Anthidium","Megachilidae",71419458935,10,1,"Specialist",24.9918362032649,0,0
"484","Anthidium undulatum",1.27769793868448,"Anthidium","Megachilidae",706282931120,5,4.980436,"Generalist",27.2832817464545,1.60551743740507,0.245059973312191
"485","Chelostoma aureocinctum",1,"Chelostoma","Megachilidae",132296856978,12,1,"Specialist",25.6083141510051,0,2.22044604925031e-16
"486","Chelostoma californicum",1,"Chelostoma","Megachilidae",942362024140,780,1,"Specialist",27.5716553520666,0,0
"487","Chelostoma campanularum",1,"Chelostoma","Megachilidae",24224277500058,8203,1,"Specialist",30.8183764487016,0,0
"488","Chelostoma diodon",1.00609486311002,"Chelostoma","Megachilidae",15317282523,14,1.277778,"Generalist",23.4522476045198,0.245122631946013,0.00607636455789809
"489","Chelostoma distinctum",1,"Chelostoma","Megachilidae",12475333791160,903,1,"Specialist",30.1547745140146,0,0
"490","Chelostoma emarginatum",1,"Chelostoma","Megachilidae",4822355288386,72,1,"Specialist",29.2042835736837,0,0
"491","Chelostoma florisomne",1,"Chelostoma","Megachilidae",13041069667240,8958,1,"Specialist",30.1991246987591,0,0
"492","Chelostoma foveolatum",1,"Chelostoma","Megachilidae",1866962378707,84,1,"Specialist",28.2553338296193,0,0
"493","Chelostoma grande",1,"Chelostoma","Megachilidae",344129616303,344,1,"Specialist",26.5642842149302,0,0
"494","Chelostoma incisulum",1.07813875498213,"Chelostoma","Megachilidae",197495652138,99,1.997739,"Generalist",26.0089824065541,0.692016041062807,0.0752361794004946
"495","Chelostoma minutum",1.42710622512333,"Chelostoma","Megachilidae",1851610034371,483,2.999964,"Generalist",28.2470766653862,1.09860028859611,0.355648775193968
"496","Chelostoma mocsaryi",1.00317413681056,"Chelostoma","Megachilidae",118727013399,9,1,"Specialist",25.500092689747,0,0.00316910987296008
"497","Chelostoma phaceliae",1,"Chelostoma","Megachilidae",1352591086066,563,1,"Specialist",27.9330431918437,0,0
"498","Chelostoma philadelphi",1,"Chelostoma","Megachilidae",3637593158253,1044,1,"Specialist",28.9223433586145,0,0
"499","Chelostoma rapunculi",1,"Chelostoma","Megachilidae",41933098120484,9111,1,"Specialist",31.3670965623016,0,0
"500","Chelostoma ventrale",1,"Chelostoma","Megachilidae",1569011454487,6,1,"Specialist",28.0814668901544,0,0
"501","Eoanthidium clypeare",2.20367931934396,"Eoanthidium","Megachilidae",1208355165,4,8.16094,"Generalist",20.9125259040079,2.09935935841989,0.790128381314388
"502","Eoanthidium insulare",1.86895409951615,"Eoanthidium","Megachilidae",44073737250,9,9.659714,"Generalist",24.5091299147916,2.26796404116088,0.625378969325492
"503","Haetosmia circumventa",1,"Haetosmia","Megachilidae",2478023151425,42,1,"Specialist",28.5384822418784,0,0
"504","Heriades carinata",1.56782343580742,"Heriades","Megachilidae",15503682267282,3092,4,"Generalist",30.3720986772706,1.38629436111989,0.449688310873173
"505","Hoplitis adunca",1,"Hoplitis","Megachilidae",9551806064427,3673,1,"Specialist",29.8877513692348,0,0
"506","Hoplitis annulata",1.00609486311002,"Hoplitis","Megachilidae",2738532115571,36,1.360321,"Generalist",28.6384431685329,0.307720701309166,0.00607636455789831
"507","Hoplitis anthocopoides",1,"Hoplitis","Megachilidae",9003458961632,543,1,"Specialist",29.8286299484995,0,0
"508","Hoplitis benoisti",1.01223693354475,"Hoplitis","Megachilidae",309278665826,89,1.760362,"Generalist",26.4575085385909,0.565519469718637,0.0121626675185901
"509","Hoplitis bihamata",1.51469963811854,"Hoplitis","Megachilidae",12209402621,26,2.999979,"Generalist",23.2254721984831,1.09860528864361,0.415217160637857
"510","Hoplitis carinata",1.00145250943965,"Hoplitis","Megachilidae",73628098568,12,1.199601,"Generalist",25.0222925638458,0.181989001503573,0.00145145556819241
"511","Hoplitis cristatula",1,"Hoplitis","Megachilidae",407037478220,70,1,"Specialist",26.7321711022282,0,0
"512","Hoplitis fertoni",1.0292208352449,"Hoplitis","Megachilidae",110873013184,10,2.038783,"Generalist",25.4316513579928,0.712353061210807,0.0288020453372322
"513","Hoplitis lepeletieri",1,"Hoplitis","Megachilidae",276288584146,744,1,"Specialist",26.344711751142,0,0
"514","Hoplitis loti",1.31614619210316,"Hoplitis","Megachilidae",229201789821,766,3.842769,"Generalist",26.1578686307487,1.34619320048645,0.274707914957568
"515","Hoplitis manicata",1.00706279935947,"Hoplitis","Megachilidae",1320499626412,36,1.618598,"Generalist",27.9090312857695,0.481560342442966,0.00703797461167453
"516","Hoplitis mitis",1,"Hoplitis","Megachilidae",2237743159515,1021,1,"Specialist",28.4364889558343,0,0
"517","Hoplitis pallicornis",1.67428921617141,"Hoplitis","Megachilidae",629730759168,25,5.109567,"Generalist",27.1685581985849,1.6311146648132,0.515388726661318
"518","Hoplitis pici",1.02401216009089,"Hoplitis","Megachilidae",36882626721,7,1.83957,"Generalist",24.331006456553,0.609531848657636,0.0237284016355643
"519","Hoplitis pilosifrons",1.32151160988908,"Hoplitis","Megachilidae",17246601587846,1853,2,"Generalist",30.4786362305968,0.693147180559945,0.278776240410736
"520","Hoplitis praestans",1,"Hoplitis","Megachilidae",1636929930933,47,1,"Specialist",28.1238436100618,0,0
"521","Hoplitis ravouxi",1.31112131334743,"Hoplitis","Megachilidae",1883710630801,386,2.998443,"Generalist",28.264264687293,1.09809315394099,0.270882735471806
"522","Hoplitis robusta",1.34221226599341,"Hoplitis","Megachilidae",51607710384302,663,5.378335,"Generalist",31.5746922033055,1.68237884672111,0.2943191974228
"523","Hoplitis tuberculata",1.22505465661664,"Hoplitis","Megachilidae",5730244128089,1553,6.02035,"Generalist",29.3767792509988,1.79514539716558,0.202985460647593
"524","Hoplitis villosa",1.07074294695362,"Hoplitis","Megachilidae",1724423537129,590,2.849138,"Generalist",28.1759139291863,1.04701649239112,0.0683527504765853
"525","Icteranthidium fedtschenkoi",1,"Icteranthidium","Megachilidae",11270392975,4,1,"Specialist",23.1454450335117,0,0
"526","Icteranthidium ferrugineum",2.43248781946014,"Icteranthidium","Megachilidae",16624318639593,48,12.918152,"Generalist",30.441887717546,2.55863345406838,0.888914527649305
"527","Icteranthidium grohmanni",1.93988783606787,"Icteranthidium","Megachilidae",2444755162770,127,11.495736,"Generalist",28.5249660959149,2.44197618400364,0.662630154943942
"528","Icteranthidium laterale",1.25258387176146,"Icteranthidium","Megachilidae",9563864007305,355,7.62066,"Generalist",29.8890129461957,2.03086298012099,0.225208515217135
"529","Lithurgus chrysurus",1,"Lithurgus","Megachilidae",17436333223195,493,1,"Specialist",30.48957726134,0,0
"530","Megachile alpicola",2.11811987436708,"Megachile","Megachilidae",6380469143591,1709,12.763536,"Generalist",29.48426274406,2.54659235551456,0.750528843484638
"531","Megachile analis",1.61941082994197,"Megachile","Megachilidae",40818811149219,1274,4.26959,"Generalist",31.3401641486632,1.45151780389508,0.482062397873779
"532","Megachile apicalis",1.30885825887409,"Megachile","Megachilidae",34793852906349,805,5.403922,"Generalist",31.180461846484,1.68712498624101,0.269155199074083
"533","Megachile centuncularis",2.20163394363123,"Megachile","Megachilidae",39555452110774,7242,11.064951,"Generalist",31.3087246542639,2.40378254511544,0.789199786348442
"534","Megachile flabellipes",1,"Megachile","Megachilidae",210003214789,55,1,"Specialist",26.0703886760658,0,0
"535","Megachile latimanus",1.61102561255871,"Megachile","Megachilidae",27472774401779,3021,4.233578,"Generalist",30.9442166084524,1.44304749840194,0.476871002615144
"536","Megachile maritima",2.08110953935859,"Megachile","Megachilidae",39488599589167,1869,4.714286,"Generalist",31.3070331281817,1.55059747301723,0.732901183872684
"537","Megachile mendica",1.61312721479272,"Megachile","Megachilidae",14815919532211,5989,3,"Generalist",30.3267233626764,1.09861228866811,0.478174664472501
"538","Megachile nigriventris",1,"Megachile","Megachilidae",9274492055626,1148,1,"Specialist",29.8582889580303,0,0
"539","Megachile pilicrus",1,"Megachile","Megachilidae",4631593701812,160,1,"Specialist",29.1639221368537,0,0
"540","Megachile rotundata",1.5905314197777,"Megachile","Megachilidae",148567967474492,5248,2.871871,"Generalist",32.6320636628925,1.05496373374266,0.464068186666261
"541","Osmia alticola",1,"Osmia","Megachilidae",104522599858,49,1,"Specialist",25.3726691515528,0,0
"542","Osmia anceyi",1,"Osmia","Megachilidae",369059301584,62,1,"Specialist",26.6342231769744,0,0
"543","Osmia andrenoides",1.81643218566379,"Osmia","Megachilidae",6107337590836,398,7.789873,"Generalist",29.4405120479664,2.05282455679726,0.596874239564848
"544","Osmia apicata",1,"Osmia","Megachilidae",1678655650295,21,1,"Specialist",28.1490143808485,0,0
"545","Osmia argyropyga",1,"Osmia","Megachilidae",97615016853,13,1,"Specialist",25.3042971797288,0,0
"546","Osmia atriventris",1.98377357597617,"Osmia","Megachilidae",12795980370726,2094,4.975404,"Generalist",30.1801522039982,1.60450657334368,0.685000877337913
"547","Osmia aurulenta",1.53621106656125,"Osmia","Megachilidae",9599853623956,6059,2,"Generalist",29.8927689667815,0.693147180559945,0.429319038410976
"548","Osmia avosetta",1,"Osmia","Megachilidae",13582660955,41,1,"Specialist",23.3320598864946,0,0
"549","Osmia balearica",1,"Osmia","Megachilidae",9084704509,21,1,"Specialist",22.9298580131142,0,0
"550","Osmia bicornis",2.85051411361484,"Osmia","Megachilidae",36359912255141,45020,15.008247,"Generalist",31.22448797201,2.70859985001757,1.04749936875415
"551","Osmia bidentata",1.00762248590824,"Osmia","Megachilidae",3935975039018,45,1.410574,"Generalist",29.0011797533855,0.343996713749111,0.00759358155164513
"552","Osmia brevis",1,"Osmia","Megachilidae",7668975936698,1604,1,"Specialist",29.6682042069697,0,4.44089209850063e-16
"553","Osmia bucephala",1.88950760491631,"Osmia","Megachilidae",28538445038937,2019,5.41844,"Generalist",30.9822732429238,1.68980795114437,0.636316268629318
"554","Osmia caerulescens",1.52348505561594,"Osmia","Megachilidae",119944980878859,7307,2,"Generalist",32.4180542608945,0.693147180559945,0.421000510150977
"555","Osmia californica",1,"Osmia","Megachilidae",4076994415989,1806,1,"Specialist",29.0363811701275,0,0
"556","Osmia carbo",1,"Osmia","Megachilidae",2041461106,17,1,"Specialist",21.4369316168647,0,0
"557","Osmia cerinthidis",1.07809391940198,"Osmia","Megachilidae",5846220213439,74,3.4316,"Generalist",29.3968164509877,1.23302662471667,0.0751945924412678
"558","Osmia conjuncta",1.44521451287918,"Osmia","Megachilidae",3847750917234,482,3.766818,"Generalist",28.9785099161884,1.32623061323426,0.368257762366018
"559","Osmia cornifrons",1.99988093598138,"Osmia","Megachilidae",28109394956122,2057,8.702107,"Generalist",30.9671249764646,2.1635651802468,0.693087646778537
"560","Osmia cornuta",1.7205212264002,"Osmia","Megachilidae",12828503421310,29693,8.559766,"Generalist",30.1826906409331,2.14707285333141,0.542627283523207
"561","Osmia croatica",1,"Osmia","Megachilidae",640902988507,16,1,"Specialist",27.1861439384306,0,0
"562","Osmia difficilis",1,"Osmia","Megachilidae",1457967806094,22,1,"Specialist",28.0080646684029,0,0
"563","Osmia distinguenda",1,"Osmia","Megachilidae",13022265422,16,1,"Specialist",23.2899264541367,0,0
"564","Osmia emarginata",2.13490321026231,"Osmia","Megachilidae",152770073064,12,4.418346,"Generalist",25.7521998375854,1.48576541791147,0.758421310881186
"565","Osmia excavata",1.4626766304841,"Osmia","Megachilidae",453842304313,14,6.512813,"Generalist",26.8410156273205,1.87377146734492,0.380268065811989
"566","Osmia fedtschenkoi",1.34254475877206,"Osmia","Megachilidae",10045890.52,6,5.138479,"Generalist",16.1226742053629,1.63675712127888,0.294566886712578
"567","Osmia gallarum",1,"Osmia","Megachilidae",4210880557238,518,1,"Specialist",29.0686929002411,0,0
"568","Osmia inermis",1.13130838390606,"Osmia","Megachilidae",93787559573328,657,3.698242,"Generalist",32.1720533359949,1.30785757160258,0.123374824782948
"569","Osmia labialis",1.00304429225227,"Osmia","Megachilidae",493698118748,190,1.2,"Generalist",26.9251900716875,0.182321556793955,0.00303966777773687
"570","Osmia laticeps",1,"Osmia","Megachilidae",52735587130656,179,1,"Specialist",31.5963116212001,0,0
"571","Osmia lignaria",2.36726543739476,"Osmia","Megachilidae",17963553998667,11039,7.778255,"Generalist",30.519366043339,2.05133201997372,0.86173546509572
"572","Osmia ligurica",1.02212675939038,"Osmia","Megachilidae",2399785446714,77,2.461703,"Generalist",28.5064004520838,0.900853386854246,0.0218855148050001
"573","Osmia melanocephala",1.25164406206032,"Osmia","Megachilidae",113893568428,5,5.96874,"Generalist",25.4585302389747,1.78653584985283,0.224457936779308
"574","Osmia montana",1,"Osmia","Megachilidae",7398315125903,1726,1,"Specialist",29.6322734045256,0,0
"575","Osmia mustelina",1.82968351446388,"Osmia","Megachilidae",5626401545343,476,6.610361,"Generalist",29.3584911965995,1.88863826659317,0.604143008981067
"576","Osmia nigriventris",1.6172725456358,"Osmia","Megachilidae",93994788642130,888,4.945257,"Generalist",32.1742604566844,1.59842893541277,0.480741116568729
"577","Osmia nigrohirta",1.92847403440433,"Osmia","Megachilidae",42014393194,6,9.208775,"Generalist",24.4612780916185,2.22015683382049,0.656729034434632
"578","Osmia niveata",1,"Osmia","Megachilidae",10136307154000,1066,1,"Specialist",29.9471448617637,0,0
"579","Osmia padri",1,"Osmia","Megachilidae",6250173433,4,1,"Specialist",22.5558750495897,0,0
"580","Osmia parietina",1.11093064363935,"Osmia","Megachilidae",44027977416717,1735,3.91467,"Generalist",31.4158463981595,1.36473103470233,0.105198081741569
"581","Osmia pedicornis",2.27805019998069,"Osmia","Megachilidae",2304403211012,16,7.435642,"Generalist",28.4658428482302,2.0062849245367,0.823319901648157
"582","Osmia pilicornis",1.62333628853113,"Osmia","Megachilidae",5527789945476,731,6.631371,"Generalist",29.3408092033861,1.89181157015053,0.484483468875119
"583","Osmia pinguis",1,"Osmia","Megachilidae",301894363604,22,1,"Specialist",26.43334300374,0,0
"584","Osmia pumila",1.92517398832296,"Osmia","Megachilidae",6159886784854,5810,7.465552,"Generalist",29.4490795142229,2.01029937333438,0.655016347199795
"585","Osmia rhodoensis",1.20024634104808,"Osmia","Megachilidae",61055311746,5,5.453038,"Generalist",24.8350460402048,1.69617288456076,0.182526819932767
"586","Osmia ribifloris",2.06735834480226,"Osmia","Megachilidae",5969074035131,1657,7.454564,"Generalist",29.4176129283102,2.00882646226767,0.726271630357922
"587","Osmia scheherazade",1,"Osmia","Megachilidae",6475155.312,12,1,"Specialist",15.6834831516715,0,0
